"BoxID","Manufacturer","FilmName","WidthIn","InitialFeet","FeetAvailable","LotRun","Status","OrderDate","ReceivedDate","InitialWeightLbs","LastRollWeightLbs","LastWeighedDate","FilmKey","CoreType","CoreWeightLbs","LfWeightLbsPerFt","PurchaseCost","Notes","HasEverBeenCheckedOut","LastCheckoutJob","LastCheckoutDate","ZeroedDate","ZeroedReason","ZeroedBy"
"IL-6152","Fasara","3M Fasara Milky Crystal SH2MLCRX","50","15","15","106302316B","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA MILKY CRYSTAL SH2MLCRX","","","","","SourceSheet=Fasara; SourceRow=54; RawDescription=6152 - 3M Fasara Milky Crystal SH2MLCRX 50""","false","","","","",""
"IL-6160","Fasara","3M Fasara Milky Crystal SH2MLCRX","50","15","15","106398260B","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA MILKY CRYSTAL SH2MLCRX","","","","","SourceSheet=Fasara; SourceRow=55; RawDescription=6160 - 3M Fasara Milky Crystal SH2MLCRX 50""","false","","","","",""
"IL-6036","Fasara","3M White Blockout Matte 3635-20","48","20","20","L2335603","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M WHITE BLOCKOUT MATTE 3635-20","","","","","SourceSheet=Fasara; SourceRow=56; RawDescription=6036 - 3M White Blockout Matte 3635-20 48""","false","","","","",""
"IL-6070","Fasara","3M White Blockout Matte 3635-20","48","70","70","","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M WHITE BLOCKOUT MATTE 3635-20","","","","","SourceSheet=Fasara; SourceRow=57; RawDescription=6070 - 3M White Blockout Matte 3635-20 48""","false","","","","",""
"IL-6203","Fasara","3M Fasara Cloud Narrow White SH2FGCN","50","98","98","JR-4510-4692-4","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA CLOUD NARROW WHITE SH2FGCN","","","","","SourceSheet=Fasara; SourceRow=58; RawDescription=6203 - 3M Fasara Cloud Narrow White SH2FGCN 50""","false","","","","",""
"IL-6210","Fasara","3M Fasara Mare SH2FGMR","50","20","20","1.07243526E8","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA MARE SH2FGMR","","","","","SourceSheet=Fasara; SourceRow=59; RawDescription=6210 - 3M Fasara Mare SH2FGMR 50""","false","","","","",""
"IL-6211","Fasara","3M Fasara Chamonix SH2EMCH","50","7","7","107168131B","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA CHAMONIX SH2EMCH","","","","","SourceSheet=Fasara; SourceRow=60; RawDescription=6211 - 3M Fasara Chamonix SH2EMCH 50""","false","","","","",""
"IL-6221","Fasara","3M Fasara Mare SH2FGMR","50","6","6","107092003B","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA MARE SH2FGMR","","","","","SourceSheet=Fasara; SourceRow=61; RawDescription=6221 - 3M Fasara Mare SH2FGMR 50""","false","","","","",""
"IL-6244","Fasara","3M Fasara Shutie Vertical SH2FGST","50","6","6","AE12542","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA SHUTIE VERTICAL SH2FGST","","","","","SourceSheet=Fasara; SourceRow=62; RawDescription=6244 - 3M Fasara Shutie Vertical SH2FGST 50""","false","","","","",""
"IL-6246","Fasara","3M Fasara Shutie Vertical SH2FGST","50","22","22","1.5060732E7","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA SHUTIE VERTICAL SH2FGST","","","","","SourceSheet=Fasara; SourceRow=63; RawDescription=6246 - 3M Fasara Shutie Vertical SH2FGST 50""","false","","","","",""
"IL-6250","Fasara","3M Fasara Shutie Vertical SH2FGST","50","70","70","1.06673305E8","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA SHUTIE VERTICAL SH2FGST","","","","","SourceSheet=Fasara; SourceRow=64; RawDescription=6250 - 3M Fasara Shutie Vertical SH2FGST 50""","false","","","","",""
"IL-6278","Fasara","Feather Friendly Harmony","36","30","30","","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|FEATHER FRIENDLY HARMONY","","","","","SourceSheet=Fasara; SourceRow=65; RawDescription=6278 - Feather Friendly Harmony 36""","false","","","","",""
"IL-6304","Fasara","Bird Divert","12","170","170","","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|BIRD DIVERT","","","","","SourceSheet=Fasara; SourceRow=66; RawDescription=6304 - Bird Divert 12""","false","","","","",""
"IL-6322","Fasara","Feather Friendly Harmony","48","70","70","","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|FEATHER FRIENDLY HARMONY","","","","","SourceSheet=Fasara; SourceRow=67; RawDescription=6322 - Feather Friendly Harmony 48""","false","","","","",""
"IL-6332","Fasara","3M Fasara Fabric Sagano SH2PTSA2","50","53","53","1.08813228E8","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA FABRIC SAGANO SH2PTSA2","","","","","SourceSheet=Fasara; SourceRow=68; RawDescription=6332 - 3M Fasara Fabric Sagano SH2PTSA2 50""","false","","","","",""
"IL-6391","Fasara","3M Fasara San Marino Milky² Blue Gray SH2MAMMB","50","40","40","1.06785146E8","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA SAN MARINO MILKY² BLUE GRAY SH2MAMMB","","","","","SourceSheet=Fasara; SourceRow=69; RawDescription=6391 - 3M Fasara San Marino Milky² Blue Gray SH2MAMMB 50""","false","","","","",""
"IL-6434","Fasara","3M Fasara Stripe Safari SH2PTSR","50","12","12","1.07296409E8","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA STRIPE SAFARI SH2PTSR","","","","","SourceSheet=Fasara; SourceRow=71; RawDescription=6434 - 3M Fasara Stripe Safari SH2PTSR 50""","false","","","","",""
"IL-6464","Fasara","Feather Friendly Harmony","36","70","70","","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|FEATHER FRIENDLY HARMONY","","","","","SourceSheet=Fasara; SourceRow=72; RawDescription=6464 - Feather Friendly Harmony 36""","false","","","","",""
"IL-6466","Fasara","3M Fasara San Marino Milky² SH2MAMM","50","78","78","107921037B","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA SAN MARINO MILKY² SH2MAMM","","","","","SourceSheet=Fasara; SourceRow=73; RawDescription=6466 - 3M Fasara San Marino Milky² SH2MAMM 50""","false","","","","",""
"IL-6472","Fasara","3M Fasara Glace SH2MAGL","50","6","6","107922825A","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA GLACE SH2MAGL","","","","","SourceSheet=Fasara; SourceRow=74; RawDescription=6472 - 3M Fasara Glace SH2MAGL 50""","false","","","","",""
"IL-6488","Fasara","3M Fasara San Marino Milky² SH2MAMM","60","15","15","107823989B","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA SAN MARINO MILKY² SH2MAMM","","","","","SourceSheet=Fasara; SourceRow=75; RawDescription=6488 - 3M Fasara San Marino Milky² SH2MAMM 60""","false","","","","",""
"IL-6513","Fasara","3M Fasara Fine Crystal SH2FNCR","50","3","3","107624212A","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA FINE CRYSTAL SH2FNCR","","","","","SourceSheet=Fasara; SourceRow=76; RawDescription=6513 - 3M Fasara Fine Crystal SH2FNCR 50""","false","","","","",""
"IL-6535","Fasara","3M Fasara Linen SH2FGLN","50","40","40","1.07320452E8","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA LINEN SH2FGLN","","","","","SourceSheet=Fasara; SourceRow=77; RawDescription=6535 - 3M Fasara Linen SH2FGLN 50""","false","","","","",""
"IL-6550","Fasara","3M Fasara Mat Crystal SH2MACR-I","50","9","9","108200144C","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA MAT CRYSTAL SH2MACR-I","","","","","SourceSheet=Fasara; SourceRow=78; RawDescription=6550 - 3M Fasara Mat Crystal SH2MACR-I 50""","false","","","","",""
"IL-6568","Fasara","3M Fasara Safari SH2PTSR","50","35","35","1.06373036E8","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA SAFARI SH2PTSR","","","","","SourceSheet=Fasara; SourceRow=79; RawDescription=6568 - 3M Fasara Safari SH2PTSR 50""","false","","","","",""
"IL-6569","Fasara","3M Fasara Essen SH2EMES","50","9","9","108061937A","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA ESSEN SH2EMES","","","","","SourceSheet=Fasara; SourceRow=80; RawDescription=6569 - 3M Fasara Essen SH2EMES 50""","false","","","","",""
"IL-6609","Fasara","3M Fasara Frosted Crystal 7725-324","48","50","50","H2511701","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA FROSTED CRYSTAL 7725-324","","","","","SourceSheet=Fasara; SourceRow=81; RawDescription=6609 - 3M Fasara Frosted Crystal 7725-324 48""","false","","","","",""
"IL-6624","Fasara","3M Black Electrocut 7725-12","48","8","8","G2405803","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M BLACK ELECTROCUT 7725-12","","","","","SourceSheet=Fasara; SourceRow=82; RawDescription=6624 - 3M Black Electrocut 7725-12 48""","false","","","","",""
"IL-6649","Fasara","3M Fasara Milano Milky White SH2MAML","60","125","125","108089347B","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA MILANO MILKY WHITE SH2MAML","","","","","SourceSheet=Fasara; SourceRow=83; RawDescription=6649 - 3M Fasara Milano Milky White SH2MAML 60""","false","","","","",""
"IL-6688","Fasara","3M Fasara Frosted Crystal 7725-324","60","30","30","H2514201","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA FROSTED CRYSTAL 7725-324","","","","","SourceSheet=Fasara; SourceRow=84; RawDescription=6688 - 3M Fasara Frosted Crystal 7725-324 60""","false","","","","",""
"IL-6689","Fasara","3M Fasara Mat Crystal SH2MACR-I","60","70","70","1.08474365E8","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA MAT CRYSTAL SH2MACR-I","","","","","SourceSheet=Fasara; SourceRow=85; RawDescription=6689 - 3M Fasara Mat Crystal SH2MACR-I 60""","false","","","","",""
"IL-6691","Fasara","3M Fasara Arpa Crystal SH2APCR","50","48","48","1.08089232E8","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA ARPA CRYSTAL SH2APCR","","","","","SourceSheet=Fasara; SourceRow=86; RawDescription=6691 - 3M Fasara Arpa Crystal SH2APCR 50""","false","","","","",""
"IL-6701","Fasara","3M Fasara Vista Dot SH2FGVI","50","20","20","1.07320757E8","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA VISTA DOT SH2FGVI","","","","","SourceSheet=Fasara; SourceRow=87; RawDescription=6701 - 3M Fasara Vista Dot SH2FGVI 50""","false","","","","",""
"IL-6711","Fasara","3M Fasara Oslo SH2EMOS","50","6","6","1.08474361E8","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA OSLO SH2EMOS","","","","","SourceSheet=Fasara; SourceRow=88; RawDescription=6711 - 3M Fasara Oslo SH2EMOS 50""","false","","","","",""
"IL-6716","Fasara","3M Black Electrocut 7725-12","48","30","30","G2516402","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M BLACK ELECTROCUT 7725-12","","","","","SourceSheet=Fasara; SourceRow=89; RawDescription=6716 - 3M Black Electrocut 7725-12 48""","false","","","","",""
"IL-6724","Fasara","3M Fasara Straight Washi SH2FGSW","50","7","7","1.07530899E8","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA STRAIGHT WASHI SH2FGSW","","","","","SourceSheet=Fasara; SourceRow=90; RawDescription=6724 - 3M Fasara Straight Washi SH2FGSW 50""","false","","","","",""
"IL-6732","Fasara","3M Fasara Cross Hairline Sucre SH2CHSC","48","7","7","1.0632612E8","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA CROSS HAIRLINE SUCRE SH2CHSC","","","","","SourceSheet=Fasara; SourceRow=91; RawDescription=6732 - 3M Fasara Cross Hairline Sucre SH2CHSC 48""","false","","","","",""
"IL-6755","Fasara","3M Fasara Fusion Pearl SH2CSFP","50","6","6","1.07371394E8","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA FUSION PEARL SH2CSFP","","","","","SourceSheet=Fasara; SourceRow=92; RawDescription=6755 - 3M Fasara Fusion Pearl SH2CSFP 50""","false","","","","",""
"IL-6784","Fasara","3M Fasara San Marino Milky Milky SH2MAMM","60","15","15","107823989A","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA SAN MARINO MILKY MILKY SH2MAMM","","","","","SourceSheet=Fasara; SourceRow=93; RawDescription=6784 - 3M Fasara San Marino Milky Milky SH2MAMM 60""","false","","","","",""
"IL-6804","Fasara","3M Fasara Glace SH2MAGL","50","98","98","108473739B","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA GLACE SH2MAGL","","","","","SourceSheet=Fasara; SourceRow=95; RawDescription=6804 - 3M Fasara Glace SH2MAGL 50""","false","","","","",""
"IL-6820","Fasara","3M SH2EMCH Frost Chamonix","50","15","15","108745364A","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M SH2EMCH FROST CHAMONIX","","","","","SourceSheet=Fasara; SourceRow=96; RawDescription=6820 - 3M SH2EMCH Frost Chamonix 50""","false","","","","",""
"IL-6823","Fasara","3M Dusted Crystal","48","55","55","G2531504","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M DUSTED CRYSTAL","","","","","SourceSheet=Fasara; SourceRow=97; RawDescription=6823 - 3M Dusted Crystal 48""","false","","","","",""
"IL-6826","Fasara","3M SH2FNCR Fine Crystal","50","10","10","108871934A","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M SH2FNCR FINE CRYSTAL","","","","","SourceSheet=Fasara; SourceRow=98; RawDescription=6826 - 3M SH2FNCR Fine Crystal 50""","false","","","","",""
"IL-6840","Fasara","3M SH2FGMI-W Mist-W","60","25","25","108745364A","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M SH2FGMI-W MIST-W","","","","","SourceSheet=Fasara; SourceRow=99; RawDescription=6840 - 3M SH2FGMI-W Mist-W 60""","false","","","","",""
"IL-6841","Fasara","3M SH2FGMI-S Mist-S","60","25","25","109015511B","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M SH2FGMI-S MIST-S","","","","","SourceSheet=Fasara; SourceRow=100; RawDescription=6841 - 3M SH2FGMI-S Mist-S 60""","false","","","","",""
"IL-6842","Fasara","3M SH2MLCRX Milky Crystal","50","10","10","108771904D","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M SH2MLCRX MILKY CRYSTAL","","","","","SourceSheet=Fasara; SourceRow=101; RawDescription=6842 - 3M SH2MLCRX Milky Crystal 50""","false","","","","",""
"IL-6851","Fasara","3M Fasara Milky Milky Blue Gray SH2MAMMB","50","98","98","1.08312953E8","IN_STOCK","2023-02-13","2023-02-13","","","","FASARA|3M FASARA MILKY MILKY BLUE GRAY SH2MAMMB","","","","","SourceSheet=Fasara; SourceRow=102; RawDescription=6851 - 3M Fasara Milky Milky Blue Gray SH2MAMMB 50""","false","","","","",""
"IL-2349","Solar Guard","Sterling 50","36","15","15","NA","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|STERLING 50","","","","","SourceSheet=Solar Guard; SourceRow=2; RawDescription=2349 - Sterling 50  36""","false","","","","",""
"IL-3134","Solar Guard","SG SX 50","60","13","13","5.402887063E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG SX 50","","","","","SourceSheet=Solar Guard; SourceRow=3; RawDescription=3134 - SG SX 50 60""","false","","","","",""
"IL-3171","Solar Guard","Panaroma Slate 20","72","9","9","5.40950601E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|PANAROMA SLATE 20","","","","","SourceSheet=Solar Guard; SourceRow=4; RawDescription=3171 - Panaroma Slate 20 72""","false","","","","",""
"IL-3189","Solar Guard","SG Silver 35","72","100","100","5.405893005E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG SILVER 35","","","","","SourceSheet=Solar Guard; SourceRow=5; RawDescription=3189 - SG Silver 35 72""","false","","","","",""
"IL-3510","Solar Guard","SG Panorama Sterling 70","72","8","8","5.405879046E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG PANORAMA STERLING 70","","","","","SourceSheet=Solar Guard; SourceRow=6; RawDescription=3510 - SG Panorama Sterling 70 72""","false","","","","",""
"IL-8130","Solar Guard","8MIL SG SS 35","36","55","55","","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|8MIL SG SS 35","","","","","SourceSheet=Solar Guard; SourceRow=7; RawDescription=8130 - 8MIL SG SS 35 36""","false","","","","",""
"IL-3650","Solar Guard","SG Panorama Slate 30","36","6","6","NA","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG PANORAMA SLATE 30","","","","","SourceSheet=Solar Guard; SourceRow=8; RawDescription=3650 - SG Panorama Slate 30 36""","false","","","","",""
"IL-3651","Solar Guard","SG Panorama Sterling 60","60","60","60","5.36327022E8","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG PANORAMA STERLING 60","","","","","SourceSheet=Solar Guard; SourceRow=9; RawDescription=3651 - SG Panorama Sterling 60 60""","false","","","","",""
"IL-3655","Solar Guard","SG TrueVue 40","60","5","5","5.394049067E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG TRUEVUE 40","","","","","SourceSheet=Solar Guard; SourceRow=10; RawDescription=3655 - SG TrueVue 40 60""","false","","","","",""
"IL-3736","Solar Guard","SG Slate 40","72","7","7","5.396790053E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG SLATE 40","","","","","SourceSheet=Solar Guard; SourceRow=11; RawDescription=3736 - SG Slate 40 72""","false","","","","",""
"IL-3749","Solar Guard","SG Sentinel Plus Silver 20 Ext.","48","100","100","5.416444089E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG SENTINEL PLUS SILVER 20 EXT.","","","","","SourceSheet=Solar Guard; SourceRow=12; RawDescription=3749 - SG Sentinel Plus Silver 20 Ext. 48""","false","","","","",""
"IL-3750","Solar Guard","SG Sentinel Plus Silver 20 Ext.","48","76","76","5.41749801E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG SENTINEL PLUS SILVER 20 EXT.","","","","","SourceSheet=Solar Guard; SourceRow=13; RawDescription=3750 - SG Sentinel Plus Silver 20 Ext. 48""","false","","","","",""
"IL-3805","Solar Guard","SG TrueVue 05","36","10","10","","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG TRUEVUE 05","","","","","SourceSheet=Solar Guard; SourceRow=14; RawDescription=3805 - SG TrueVue 05 36""","false","","","","",""
"IL-3842","Solar Guard","SG Sterling 70","48","18","18","","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG STERLING 70","","","","","SourceSheet=Solar Guard; SourceRow=15; RawDescription=3842 - SG Sterling 70 48""","false","","","","",""
"IL-3864","Solar Guard","SG TrueVue 15","60","6","6","5.417951032E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG TRUEVUE 15","","","","","SourceSheet=Solar Guard; SourceRow=16; RawDescription=3864 - SG TrueVue 15 60""","false","","","","",""
"IL-3922","Solar Guard","SG TrueVue 40","48","38","38","5.416617046E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG TRUEVUE 40","","","","","SourceSheet=Solar Guard; SourceRow=17; RawDescription=3922 - SG TrueVue 40 48""","false","","","","",""
"IL-3918","Solar Guard","SG TrueVue 05","48","9","9","5.418877127E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG TRUEVUE 05","","","","","SourceSheet=Solar Guard; SourceRow=18; RawDescription=3918 - SG TrueVue 05 48""","false","","","","",""
"IL-5203","Solar Guard","SG Silver 20","60","15","15","5.423108037E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG SILVER 20","","","","","SourceSheet=Solar Guard; SourceRow=20; RawDescription=5203 - SG Silver 20 60""","false","","","","",""
"IL-3767","Solar Guard","SG Silver 20 HC","48","13","13","5.411494064E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG SILVER 20 HC","","","","","SourceSheet=Solar Guard; SourceRow=21; RawDescription=3767 - SG Silver 20 HC 48""","false","","","","",""
"IL-3768","Solar Guard","SG Silver 20 HC","48","50","50","5.416629015E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG SILVER 20 HC","","","","","SourceSheet=Solar Guard; SourceRow=22; RawDescription=3768 - SG Silver 20 HC 48""","false","","","","",""
"IL-5404","Solar Guard","SG Ecolux 70","48","30","30","5.423466012E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG ECOLUX 70","","","","","SourceSheet=Solar Guard; SourceRow=23; RawDescription=5404 - SG Ecolux 70 48""","false","","","","",""
"IL-5369","Solar Guard","SG Truevue 40","72","10","10","5.426559013E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG TRUEVUE 40","","","","","SourceSheet=Solar Guard; SourceRow=24; RawDescription=5369 - SG Truevue 40 72""","false","","","","",""
"IL-5711","Solar Guard","SG Truevue 15","36","10","10","5.427189053E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG TRUEVUE 15","","","","","SourceSheet=Solar Guard; SourceRow=25; RawDescription=5711 - SG Truevue 15 36""","false","","","","",""
"IL-5712","Solar Guard","SG GraffitiGuard 4 Mil","36","18","18","5.42223751E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG GRAFFITIGUARD 4 MIL","","","","","SourceSheet=Solar Guard; SourceRow=26; RawDescription=5712 - SG GraffitiGuard 4 Mil 36""","false","","","","",""
"IL-5835","Solar Guard","Solar Gard Slate 40","36","5","5","5.412868035E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SOLAR GARD SLATE 40","","","","","SourceSheet=Solar Guard; SourceRow=27; RawDescription=5835 - Solar Gard Slate 40 36""","false","","","","",""
"IL-5692","Solar Guard","SG Sentinel Plus DX5 EXT","48","25","25","5.418051066E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG SENTINEL PLUS DX5 EXT","","","","","SourceSheet=Solar Guard; SourceRow=28; RawDescription=5692 - SG Sentinel Plus DX5 EXT 48""","false","","","","",""
"IL-5693","Solar Guard","SG Sentinel Plus DX5 EXT","48","60","60","5.41805104E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG SENTINEL PLUS DX5 EXT","","","","","SourceSheet=Solar Guard; SourceRow=29; RawDescription=5693 - SG Sentinel Plus DX5 EXT 48""","false","","","","",""
"IL-5694","Solar Guard","SG Sentinel Plus DX5 EXT","48","25","25","5.418051058E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG SENTINEL PLUS DX5 EXT","","","","","SourceSheet=Solar Guard; SourceRow=30; RawDescription=5694 - SG Sentinel Plus DX5 EXT 48""","false","","","","",""
"IL-5973","Solar Guard","SG Slate 30","60","20","20","5.423092034E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG SLATE 30","","","","","SourceSheet=Solar Guard; SourceRow=31; RawDescription=5973 - SG Slate 30 60""","false","","","","",""
"IL-6004","Solar Guard","SG Truevue 15","36","15","15","5.429907091E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG TRUEVUE 15","","","","","SourceSheet=Solar Guard; SourceRow=32; RawDescription=6004 - SG Truevue 15 36""","false","","","","",""
"IL-6309","Solar Guard","SG Slate 40","60","40","40","5.432098053E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG SLATE 40","","","","","SourceSheet=Solar Guard; SourceRow=33; RawDescription=6309 - SG Slate 40 60""","false","","","","",""
"IL-6310","Solar Guard","SG Slate 40","60","50","50","5.433222042E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG SLATE 40","","","","","SourceSheet=Solar Guard; SourceRow=34; RawDescription=6310 - SG Slate 40 60""","false","","","","",""
"IL-6333","Solar Guard","SG Sterling 70","60","20","20","5.432116015E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG STERLING 70","","","","","SourceSheet=Solar Guard; SourceRow=35; RawDescription=6333 - SG Sterling 70 60""","false","","","","",""
"IL-6360","Solar Guard","SG Slate 40","48","10","10","5.434333029E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG SLATE 40","","","","","SourceSheet=Solar Guard; SourceRow=37; RawDescription=6360 - SG Slate 40 48""","false","","","","",""
"IL-6361","Solar Guard","SG Slate 40","60","100","100","5.434333016E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG SLATE 40","","","","","SourceSheet=Solar Guard; SourceRow=38; RawDescription=6361 - SG Slate 40 60""","false","","","","",""
"IL-6362","Solar Guard","SG Slate 40","60","100","100","5.434333017E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG SLATE 40","","","","","SourceSheet=Solar Guard; SourceRow=39; RawDescription=6362 - SG Slate 40 60"" ","false","","","","",""
"IL-6363","Solar Guard","SG Slate 40","60","60","60","5.434333018E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG SLATE 40","","","","","SourceSheet=Solar Guard; SourceRow=40; RawDescription=6363 - SG Slate 40 60""","false","","","","",""
"IL-6370","Solar Guard","SG Truevue 15","60","15","15","5.435025046E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG TRUEVUE 15","","","","","SourceSheet=Solar Guard; SourceRow=41; RawDescription=6370 - SG Truevue 15 60""","false","","","","",""
"IL-6436","Solar Guard","SG Hilite 70","60","15","15","5.434130021E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG HILITE 70","","","","","SourceSheet=Solar Guard; SourceRow=42; RawDescription=6436 - SG Hilite 70 60""","false","","","","",""
"IL-6442","Solar Guard","SG Solar Bronze 20","60","15","15","5.432104055E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG SOLAR BRONZE 20","","","","","SourceSheet=Solar Guard; SourceRow=43; RawDescription=6442 - SG Solar Bronze 20 60""","false","","","","",""
"IL-6459","Solar Guard","SG Slate 20","60","5","5","5.437008011E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG SLATE 20","","","","","SourceSheet=Solar Guard; SourceRow=44; RawDescription=6459 - SG Slate 20 60""","false","","","","",""
"IL-6512","Solar Guard","SG Truevue 05","60","7","7","5.437432062E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG TRUEVUE 05","","","","","SourceSheet=Solar Guard; SourceRow=45; RawDescription=6512 - SG Truevue 05 60""","false","","","","",""
"IL-6531","Solar Guard","SG Truevue 15","72","9","9","5.438102006E9","IN_STOCK","2023-07-31","2023-07-31","","","","SOLAR GUARD|SG TRUEVUE 15","","","","","SourceSheet=Solar Guard; SourceRow=46; RawDescription=6531 - SG Truevue 15 72""","false","","","","",""
